date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:20:19	29607/29607	---M--	200	added ('OK')	image/jpeg	etag:%2273a7-64d74390-b0a29860af69c964;;;%22	https://themedox.com/demo/madexry/assets/img/project/h3_project_img07.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/project/h3_project_img07.jpg	(from https://themedox.com/demo/madexry/project-2.html)
14:20:19	122950/122950	---M--	200	added ('OK')	image/jpeg	etag:%221e046-64d74390-da0fda002bdf1a88;;;%22	https://themedox.com/demo/madexry/assets/img/project/h3_project_img08.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/project/h3_project_img08.jpg	(from https://themedox.com/demo/madexry/project-2.html)
14:20:20	185286/185286	---M--	200	added ('OK')	image/jpeg	etag:%222d3c6-64d74390-6e34a5134ac848f4;;;%22	https://themedox.com/demo/madexry/assets/img/project/h3_project_img09.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/project/h3_project_img09.jpg	(from https://themedox.com/demo/madexry/project-2.html)
14:20:20	199950/199950	---M--	200	added ('OK')	image/jpeg	etag:%2230d0e-64d74391-989cb9cd15770a4e;;;%22	https://themedox.com/demo/madexry/assets/img/project/project_details_img.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/project/project_details_img.jpg	(from https://themedox.com/demo/madexry/project-details.html)
14:20:20	88268/88268	---M--	200	added ('OK')	image/jpeg	etag:%22158cc-64d74393-96f332e250c8e2b8;;;%22	https://themedox.com/demo/madexry/assets/img/team/team_img04.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/team/team_img04.jpg	(from https://themedox.com/demo/madexry/team.html)
14:20:20	58592/58592	---M--	200	added ('OK')	image/jpeg	etag:%22e4e0-64d74393-47f6cc46af827dfb;;;%22	https://themedox.com/demo/madexry/assets/img/team/team_img05.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/team/team_img05.jpg	(from https://themedox.com/demo/madexry/team.html)
14:20:20	72396/72396	---M--	200	added ('OK')	image/jpeg	etag:%2211acc-64d74393-2cd792b5f5565710;;;%22	https://themedox.com/demo/madexry/assets/img/team/team_img06.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/team/team_img06.jpg	(from https://themedox.com/demo/madexry/team.html)
14:20:21	58731/58731	---M--	200	added ('OK')	image/jpeg	etag:%22e56b-64d74393-a2f7646245ac91cd;;;%22	https://themedox.com/demo/madexry/assets/img/team/team_img07.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/team/team_img07.jpg	(from https://themedox.com/demo/madexry/team.html)
14:20:21	51194/51194	---M--	200	added ('OK')	image/jpeg	etag:%22c7fa-64d74393-b3266057101bdba3;;;%22	https://themedox.com/demo/madexry/assets/img/team/team_img08.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/team/team_img08.jpg	(from https://themedox.com/demo/madexry/team.html)
14:20:21	74298/74298	---M--	200	added ('OK')	image/jpeg	etag:%221223a-64d74393-6f88e126e5c67548;;;%22	https://themedox.com/demo/madexry/assets/img/team/team_img09.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/team/team_img09.jpg	(from https://themedox.com/demo/madexry/team.html)
14:20:22	33138/33138	---M--	200	added ('OK')	image/jpeg	etag:%228172-64d74393-87d2dcfe4c375500;;;%22	https://themedox.com/demo/madexry/assets/img/team/team_details_img.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/team/team_details_img.jpg	(from https://themedox.com/demo/madexry/team-details.html)
14:20:22	57256/57256	---M--	200	added ('OK')	image/jpeg	etag:%22dfa8-64d7438e-ab9dc34c0ffb5482;;;%22	https://themedox.com/demo/madexry/assets/img/images/faq_img.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/images/faq_img.jpg	(from https://themedox.com/demo/madexry/faq.html)
14:20:22	63602/63602	---M--	200	added ('OK')	image/png	etag:%22f872-64d7438e-1555a7f89bba3e7c;;;%22	https://themedox.com/demo/madexry/assets/img/images/error_img.png	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/images/error_img.png	(from https://themedox.com/demo/madexry/error.html)
14:20:23	51341/51341	---M--	200	added ('OK')	image/jpeg	etag:%22c88d-64d7438b-b526b04855dfb12c;;;%22	https://themedox.com/demo/madexry/assets/img/Machinery/h2_Machinery_post04.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/Machinery/h2_Machinery_post04.jpg	(from https://themedox.com/demo/madexry/machinery.html)
14:20:23	45592/45592	---M--	200	added ('OK')	image/jpeg	etag:%22b218-64d7438b-61db38059162582c;;;%22	https://themedox.com/demo/madexry/assets/img/Machinery/h2_Machinery_post05.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/Machinery/h2_Machinery_post05.jpg	(from https://themedox.com/demo/madexry/machinery.html)
14:20:23	54543/54543	---M--	200	added ('OK')	image/jpeg	etag:%22d50f-64d7438c-6e547afc1d70ca77;;;%22	https://themedox.com/demo/madexry/assets/img/Machinery/h2_Machinery_post06.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/Machinery/h2_Machinery_post06.jpg	(from https://themedox.com/demo/madexry/machinery.html)
14:20:23	76360/76360	---M--	200	added ('OK')	image/jpeg	etag:%2212a48-64d7438c-508748e923a11ff8;;;%22	https://themedox.com/demo/madexry/assets/img/Machinery/h2_Machinery_post07.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/Machinery/h2_Machinery_post07.jpg	(from https://themedox.com/demo/madexry/machinery.html)
14:20:23	50219/50219	---M--	200	added ('OK')	image/jpeg	etag:%22c42b-64d7438c-88b09c25037d8438;;;%22	https://themedox.com/demo/madexry/assets/img/Machinery/h2_Machinery_post08.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/Machinery/h2_Machinery_post08.jpg	(from https://themedox.com/demo/madexry/machinery.html)
14:20:24	152549/152549	---M--	200	added ('OK')	image/jpeg	etag:%22253e5-64d7438c-c09f0cc42b9306b0;;;%22	https://themedox.com/demo/madexry/assets/img/Machinery/h2_Machinery_post09.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/Machinery/h2_Machinery_post09.jpg	(from https://themedox.com/demo/madexry/machinery.html)
14:20:24	161718/161718	---M--	200	added ('OK')	image/jpeg	etag:%22277b6-64d7438c-f6679b02b1a577e3;;;%22	https://themedox.com/demo/madexry/assets/img/Machinery/h2_Machinery_post10.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/Machinery/h2_Machinery_post10.jpg	(from https://themedox.com/demo/madexry/machinery.html)
14:20:24	144326/144326	---M--	200	added ('OK')	image/jpeg	etag:%22233c6-64d7438c-87955633fa6543bb;;;%22	https://themedox.com/demo/madexry/assets/img/Machinery/h2_Machinery_post11.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/Machinery/h2_Machinery_post11.jpg	(from https://themedox.com/demo/madexry/machinery.html)
14:20:24	127052/127052	---M--	200	added ('OK')	image/jpeg	etag:%221f04c-64d7438c-912d48df38a17811;;;%22	https://themedox.com/demo/madexry/assets/img/Machinery/h2_Machinery_post12.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/Machinery/h2_Machinery_post12.jpg	(from https://themedox.com/demo/madexry/machinery.html)
14:20:25	51221/51221	---M--	200	added ('OK')	image/jpeg	etag:%22c815-64d7438b-8efebb1669e70a43;;;%22	https://themedox.com/demo/madexry/assets/img/Machinery/Machinery_post04.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/Machinery/Machinery_post04.jpg	(from https://themedox.com/demo/madexry/Machinery-2.html)
14:20:25	49853/49853	---M--	200	added ('OK')	image/jpeg	etag:%22c2bd-64d7438b-5e318467c675a8b;;;%22	https://themedox.com/demo/madexry/assets/img/Machinery/Machinery_post05.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/Machinery/Machinery_post05.jpg	(from https://themedox.com/demo/madexry/Machinery-2.html)
14:20:25	61462/61462	---M--	200	added ('OK')	image/jpeg	etag:%22f016-64d7438b-bc4b5da3ab71f9f8;;;%22	https://themedox.com/demo/madexry/assets/img/Machinery/Machinery_post06.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/Machinery/Machinery_post06.jpg	(from https://themedox.com/demo/madexry/Machinery-2.html)
14:20:25	76360/76360	---M--	200	added ('OK')	image/jpeg	etag:%2212a48-64d7438b-28983a9dfc5ebd88;;;%22	https://themedox.com/demo/madexry/assets/img/Machinery/Machinery_post07.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/Machinery/Machinery_post07.jpg	(from https://themedox.com/demo/madexry/Machinery-2.html)
14:20:25	51303/51303	---M--	200	added ('OK')	image/jpeg	etag:%22c867-64d7438b-a4f51692430ae14c;;;%22	https://themedox.com/demo/madexry/assets/img/Machinery/Machinery_post08.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/Machinery/Machinery_post08.jpg	(from https://themedox.com/demo/madexry/Machinery-2.html)
14:20:26	60675/60675	---M--	200	added ('OK')	image/jpeg	etag:%22ed03-64d7438b-604efa64e18b531f;;;%22	https://themedox.com/demo/madexry/assets/img/Machinery/Machinery_post09.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/Machinery/Machinery_post09.jpg	(from https://themedox.com/demo/madexry/Machinery-2.html)
14:20:26	141707/141707	---M--	200	added ('OK')	image/jpeg	etag:%222298b-64d7438c-e6a2476330aeaa69;;;%22	https://themedox.com/demo/madexry/assets/img/Machinery/h3_Machinery_post03.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/Machinery/h3_Machinery_post03.jpg	(from https://themedox.com/demo/madexry/Machinery-3.html)
14:20:26	99307/99307	---M--	200	added ('OK')	image/jpeg	etag:%22183eb-64d7438c-d73865f8c8f537d4;;;%22	https://themedox.com/demo/madexry/assets/img/Machinery/h3_Machinery_post04.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/Machinery/h3_Machinery_post04.jpg	(from https://themedox.com/demo/madexry/Machinery-3.html)
14:20:27	99278/99278	---M--	200	added ('OK')	image/jpeg	etag:%22183ce-64d7438c-d80432731d5a2f15;;;%22	https://themedox.com/demo/madexry/assets/img/Machinery/h3_Machinery_post05.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/Machinery/h3_Machinery_post05.jpg	(from https://themedox.com/demo/madexry/Machinery-3.html)
14:20:27	82846/82846	---M--	200	added ('OK')	image/jpeg	etag:%221439e-64d7438c-5de1d5f1ee2dbf9e;;;%22	https://themedox.com/demo/madexry/assets/img/Machinery/h3_Machinery_post06.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/Machinery/h3_Machinery_post06.jpg	(from https://themedox.com/demo/madexry/Machinery-3.html)
14:20:27	82829/82829	---M--	200	added ('OK')	image/jpeg	etag:%221438d-64d7438c-22c48fe73bfed12;;;%22	https://themedox.com/demo/madexry/assets/img/Machinery/h3_Machinery_post07.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/Machinery/h3_Machinery_post07.jpg	(from https://themedox.com/demo/madexry/Machinery-3.html)
14:20:27	83066/83066	---M--	200	added ('OK')	image/jpeg	etag:%221447a-64d7438c-e851ab2d94505de0;;;%22	https://themedox.com/demo/madexry/assets/img/Machinery/h3_Machinery_post08.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/Machinery/h3_Machinery_post08.jpg	(from https://themedox.com/demo/madexry/Machinery-3.html)
14:20:28	203951/203951	---M--	200	added ('OK')	image/jpeg	etag:%2231caf-64d7438a-a29e4546d1f7985a;;;%22	https://themedox.com/demo/madexry/assets/img/Machinery/Machinery_img01.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/Machinery/Machinery_img01.jpg	(from https://themedox.com/demo/madexry/Machinery-4.html)
14:20:28	121824/121824	---M--	200	added ('OK')	image/jpeg	etag:%221dbe0-64d7438b-a1fffefdaaec5443;;;%22	https://themedox.com/demo/madexry/assets/img/Machinery/Machinery_img02.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/Machinery/Machinery_img02.jpg	(from https://themedox.com/demo/madexry/Machinery-4.html)
14:20:28	127952/127952	---M--	200	added ('OK')	image/jpeg	etag:%221f3d0-64d7438b-45fc58102b098046;;;%22	https://themedox.com/demo/madexry/assets/img/Machinery/Machinery_img03.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/Machinery/Machinery_img03.jpg	(from https://themedox.com/demo/madexry/Machinery-4.html)
14:20:28	97654/97654	---M--	200	added ('OK')	image/jpeg	etag:%2217d76-64d7438b-1f622a00e7b61af;;;%22	https://themedox.com/demo/madexry/assets/img/Machinery/Machinery_img04.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/Machinery/Machinery_img04.jpg	(from https://themedox.com/demo/madexry/Machinery-4.html)
14:20:28	7805/7805	---M--	200	added ('OK')	image/jpeg	etag:%221e7d-64d7438c-57152d07a0687c9e;;;%22	https://themedox.com/demo/madexry/assets/img/Machinery/rc_post01.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/Machinery/rc_post01.jpg	(from https://themedox.com/demo/madexry/Machinery-4.html)
14:20:29	6143/6143	---M--	200	added ('OK')	image/jpeg	etag:%2217ff-64d7438c-d57b8453fe50c246;;;%22	https://themedox.com/demo/madexry/assets/img/Machinery/rc_post02.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/Machinery/rc_post02.jpg	(from https://themedox.com/demo/madexry/Machinery-4.html)
14:20:29	9287/9287	---M--	200	added ('OK')	image/jpeg	etag:%222447-64d7438c-63a7a2114dccf0eb;;;%22	https://themedox.com/demo/madexry/assets/img/Machinery/rc_post03.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/Machinery/rc_post03.jpg	(from https://themedox.com/demo/madexry/Machinery-4.html)
14:20:29	61360/61360	---M--	200	added ('OK')	image/jpeg	etag:%22efb0-64d7438a-97f61f1b81e0d11b;;;%22	https://themedox.com/demo/madexry/assets/img/Machinery/Machinery_details_img01.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/Machinery/Machinery_details_img01.jpg	(from https://themedox.com/demo/madexry/Machinery-details.html)
14:20:30	36379/36379	---M--	200	added ('OK')	image/jpeg	etag:%228e1b-64d7438a-3e644523e687e2f1;;;%22	https://themedox.com/demo/madexry/assets/img/Machinery/Machinery_details_img02.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/Machinery/Machinery_details_img02.jpg	(from https://themedox.com/demo/madexry/Machinery-details.html)
14:20:30	40872/40872	---M--	200	added ('OK')	image/jpeg	etag:%229fa8-64d7438a-88453b26dd6126fb;;;%22	https://themedox.com/demo/madexry/assets/img/Machinery/Machinery_details_img03.jpg	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/Machinery/Machinery_details_img03.jpg	(from https://themedox.com/demo/madexry/Machinery-details.html)
14:20:30	11719/11719	---M--	200	added ('OK')	image/png	etag:%222dc7-64d7438b-6a397ab4d1e4789e;;;%22	https://themedox.com/demo/madexry/assets/img/Machinery/comment_avatar01.png	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/Machinery/comment_avatar01.png	(from https://themedox.com/demo/madexry/Machinery-details.html)
14:20:30	13156/13156	---M--	200	added ('OK')	image/png	etag:%223364-64d7438b-feaf3d0cb491288d;;;%22	https://themedox.com/demo/madexry/assets/img/Machinery/comment_avatar02.png	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/Machinery/comment_avatar02.png	(from https://themedox.com/demo/madexry/Machinery-details.html)
14:20:31	11592/11592	---M--	200	added ('OK')	image/png	etag:%222d48-64d7438b-a0d6c2edc28018b7;;;%22	https://themedox.com/demo/madexry/assets/img/Machinery/comment_avatar03.png	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/assets/img/Machinery/comment_avatar03.png	(from https://themedox.com/demo/madexry/Machinery-details.html)
14:20:31	48185/48185	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Jun%202024%2008:50:32%20GMT	https://themedox.com/demo/madexry/src/js/index.js	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/src/js/index.js	(from https://themedox.com/demo/madexry/assets/js/tg-cursor.min.js)
14:20:32	48185/48185	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Jun%202024%2008:50:32%20GMT	https://themedox.com/demo/madexry/node_modules/gsap/gsap-core.js	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/node_modules/gsap/gsap-core.js	(from https://themedox.com/demo/madexry/assets/js/tg-cursor.min.js)
14:20:32	48185/48185	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Jun%202024%2008:50:32%20GMT	https://themedox.com/demo/madexry/node_modules/jquery/dist/jquery.js	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/node_modules/jquery/dist/jquery.js	(from https://themedox.com/demo/madexry/assets/js/tg-cursor.min.js)
14:20:33	48185/48185	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Jun%202024%2008:50:33%20GMT	https://themedox.com/demo/madexry/node_modules/gsap/index.js	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/node_modules/gsap/index.js	(from https://themedox.com/demo/madexry/assets/js/tg-cursor.min.js)
14:20:33	48185/48185	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Jun%202024%2008:50:33%20GMT	https://themedox.com/demo/madexry/src/js/cursor.js	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/src/js/cursor.js	(from https://themedox.com/demo/madexry/assets/js/tg-cursor.min.js)
14:20:33	48185/48185	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Jun%202024%2008:50:33%20GMT	https://themedox.com/demo/madexry/src/js/magnetic.js	C:/My%20Web%20Sites/manufacturing/themedox.com/demo/madexry/src/js/magnetic.js	(from https://themedox.com/demo/madexry/assets/js/tg-cursor.min.js)
